"Date","Price","Open","High","Low","Vol.","Change %"
"May 07, 2021","0.9990","0.9992","0.9996","0.9987","2.04B","-0.02%"
"May 06, 2021","0.9992","0.9985","0.9993","0.9985","1.86B","0.07%"
"May 05, 2021","0.9985","0.9996","0.9996","0.9985","1.84B","-0.07%"
"May 04, 2021","0.9992","0.9991","0.9994","0.9991","2.59B","0.01%"
"May 03, 2021","0.9991","0.9993","0.9997","0.9991","1.45B","-0.03%"
"May 02, 2021","0.9994","0.9990","0.9996","0.9990","1.18B","0.04%"
"May 01, 2021","0.9990","0.9990","0.9994","0.9989","1.42B","0.01%"
"Apr 30, 2021","0.9989","0.9994","0.9995","0.9989","1.40B","-0.06%"
"Apr 29, 2021","0.9995","0.9993","0.9997","0.9990","1.75B","0.02%"
"Apr 28, 2021","0.9993","0.9989","0.9996","0.9986","1.47B","0.03%"
"Apr 27, 2021","0.9990","0.9992","0.9992","0.9987","1.02B","-0.03%"
"Apr 26, 2021","0.9993","0.9989","0.9993","0.9986","1.32B","0.03%"
"Apr 25, 2021","0.9990","0.9989","0.9995","0.9988","852.59M","0.01%"
"Apr 24, 2021","0.9989","0.9991","0.9991","0.9988","852.11M","-0.01%"
"Apr 23, 2021","0.9990","0.9998","1.0002","0.9990","2.33B","-0.08%"
