"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 28, 2020","1.0001","0.9997","1.0008","0.9997","4.70M","0.03%"
"Jun 29, 2020","0.9999","1.0001","1.0010","0.9994","13.61M","-0.01%"
"Jun 30, 2020","1.0003","0.9999","1.0006","0.9999","12.58M","0.04%"
"Jul 01, 2020","1.0005","1.0003","1.0009","1.0002","13.14M","0.02%"
"Jul 02, 2020","1.0004","1.0005","1.0007","0.9998","13.59M","-0.01%"
"Jul 03, 2020","1.0005","1.0004","1.0007","1.0002","9.65M","0.01%"
"Jul 04, 2020","1.0010","1.0005","1.0016","1.0005","4.40M","0.05%"
"Jul 05, 2020","1.0011","1.0010","1.0017","1.0009","6.36M","0.01%"
"Jul 06, 2020","1.0009","1.0011","1.0016","1.0005","20.74M","-0.02%"
"Jul 07, 2020","1.0008","1.0011","1.0013","1.0006","14.16M","0.00%"
"Jul 08, 2020","1.0012","1.0008","1.0017","1.0008","28.32M","0.03%"
"Jul 09, 2020","1.0012","1.0011","1.0018","1.0004","11.58M","0.00%"
"Jul 10, 2020","1.0008","1.0012","1.0016","1.0003","15.01M","-0.04%"
"Jul 11, 2020","1.0011","1.0008","1.0016","1.0006","4.71M","0.03%"
"Jul 12, 2020","1.0011","1.0011","1.0016","1.0007","9.68M","0.00%"
"Jul 13, 2020","1.0003","1.0011","1.0016","1.0002","16.75M","-0.07%"
"Jul 14, 2020","1.0003","1.0003","1.0011","1.0001","10.80M","0.00%"
"Jul 15, 2020","0.9999","1.0003","1.0012","0.9998","11.92M","-0.04%"
"Jul 16, 2020","1.0005","0.9999","1.0009","0.9997","16.56M","0.06%"
"Jul 17, 2020","1.0007","1.0004","1.0014","1.0000","14.50M","0.02%"
"Jul 18, 2020","1.0011","1.0007","1.0015","1.0007","6.67M","0.04%"
"Jul 19, 2020","1.0017","1.0015","1.0018","1.0009","11.02M","0.07%"
"Jul 20, 2020","1.0010","1.0017","1.0022","1.0009","14.33M","-0.07%"
"Jul 21, 2020","1.0017","1.0010","1.0025","1.0010","49.04M","0.06%"
"Jul 22, 2020","1.0022","1.0017","1.0025","1.0011","19.96M","0.05%"
"Jul 23, 2020","1.0011","1.0022","1.0027","1.0010","24.48M","-0.10%"
"Jul 24, 2020","1.0019","1.0011","1.0021","1.0011","25.40M","0.07%"
"Jul 25, 2020","1.0012","1.0019","1.0024","1.0010","16.09M","-0.07%"
"Jul 26, 2020","1.0013","1.0012","1.0026","1.0011","25.39M","0.02%"
"Jul 27, 2020","1.0016","1.0013","1.0026","1.0007","39.21M","0.02%"
"Jul 28, 2020","1.0019","1.0014","1.0025","1.0011","34.72M","0.03%"
"Jul 29, 2020","1.0014","1.0019","1.0031","1.0010","29.64M","-0.05%"
"Jul 30, 2020","1.0018","1.0016","1.0021","1.0011","25.57M","0.04%"
"Jul 31, 2020","1.0013","1.0018","1.0023","1.0005","22.90M","-0.05%"
"Aug 01, 2020","1.0005","1.0013","1.0014","0.9993","40.59M","-0.08%"
"Aug 02, 2020","0.9996","1.0004","1.0017","0.9985","44.55M","-0.09%"
"Aug 03, 2020","1.0003","0.9996","1.0005","0.9990","22.00M","0.07%"
"Aug 04, 2020","0.9999","1.0003","1.0004","0.9992","25.55M","-0.03%"
"Aug 05, 2020","1.0005","0.9999","1.0011","0.9993","22.07M","0.05%"
"Aug 06, 2020","1.0002","1.0005","1.0009","0.9998","21.91M","-0.03%"
"Aug 07, 2020","0.9998","1.0002","1.0002","0.9989","26.20M","-0.03%"
"Aug 08, 2020","1.0001","0.9998","1.0009","0.9991","17.67M","0.03%"
"Aug 09, 2020","1.0001","1.0001","1.0007","0.9998","18.11M","-0.01%"
"Aug 10, 2020","1.0007","1.0001","1.0018","0.9996","30.55M","0.06%"
"Aug 11, 2020","0.9995","1.0007","1.0012","0.9993","30.79M","-0.12%"
"Aug 12, 2020","1.0010","0.9995","1.0015","0.9991","28.30M","0.15%"
"Aug 13, 2020","1.0016","1.0010","1.0020","0.9993","32.93M","0.06%"
"Aug 14, 2020","1.0007","1.0016","1.0025","1.0003","29.48M","-0.10%"
"Aug 15, 2020","1.0012","1.0007","1.0018","1.0002","27.96M","0.06%"
"Aug 16, 2020","1.0008","1.0012","1.0021","1.0003","24.00M","-0.05%"
"Aug 17, 2020","1.0017","1.0008","1.0031","1.0003","41.65M","0.09%"
"Aug 18, 2020","1.0011","1.0017","1.0022","1.0005","30.06M","-0.06%"
"Aug 19, 2020","1.0013","1.0011","1.0019","1.0005","32.43M","0.02%"
"Aug 20, 2020","1.0014","1.0021","1.0023","1.0006","29.93M","0.01%"
"Aug 21, 2020","1.0001","1.0014","1.0024","1.0001","41.41M","-0.12%"
"Aug 22, 2020","1.0008","1.0001","1.0011","1.0000","22.99M","0.07%"
"Aug 23, 2020","1.0009","1.0008","1.0017","1.0003","15.80M","0.01%"
"Aug 24, 2020","1.0008","1.0009","1.0017","1.0004","20.90M","-0.01%"
"Aug 25, 2020","1.0008","1.0008","1.0013","1.0002","36.59M","0.01%"
